"","lat","lng","screen_name","tweet_count","user_img"
"129","56.130366","-106.346771","WeightlessAsAir","3043","https://pbs.twimg.com/profile_images/719678171692425217/W4dFHJVQ.jpg"
"130","53.4083714","-2.9915726","hannahev19","3245","https://pbs.twimg.com/profile_images/544920463449673728/02HXSmsq.jpeg"
"131","20.6596988","-103.3496092","_melpauli","3128","https://pbs.twimg.com/profile_images/599072556272914432/2RQa6jkz.jpg"
"132","41.879262","-87.63117679999999","hopeLDRinChrist","3082","https://pbs.twimg.com/profile_images/378800000844867523/f0a5e62237919c46fe309824e48540d7.jpeg"
"133","41.8781136","-87.6297982","bleepingED","3218","https://pbs.twimg.com/profile_images/3073448938/651aa13bd39209e78011433e7a9e3218.jpeg"
"134","52.205337","0.121817","mummy_madness75","3237","https://pbs.twimg.com/profile_images/775385737927749632/UIvSnN5a.jpg"
"135","51.7522372","-1.2599914","nancy2412","3196","https://pbs.twimg.com/profile_images/3245721265/1087fed017315ed4c71356cafc350fbc.jpeg"
"136","28.5383355","-81.3792365","the_little_b","3031","https://pbs.twimg.com/profile_images/638388858145517569/MlG4OGUp.jpg"
"137","37.9838096","23.7275388","RonanPismylife","3100","https://pbs.twimg.com/profile_images/607064214251945984/NW_EC3P9.jpg"
"138","37.09024","-95.712891","skinny__doll","3211","https://pbs.twimg.com/profile_images/844426081100857344/F6XYnyup.jpg"
"139","49.2827291","-123.1207375","sarahjickling","3214","https://pbs.twimg.com/profile_images/552999989295583232/6_DmfHJA.jpeg"
"140","40.53077760000001","-112.29828","KeithsWife35","3212","https://pbs.twimg.com/profile_images/3536767036/f8bc552aecb043c67cbb9a574584edcc.jpeg"
"141","57.149717","-2.094278","Taviamachara","3184","https://pbs.twimg.com/profile_images/604763011228815360/OKCimfGr.jpg"
"142","43.6187102","-116.2146068","LoveLeolani","3238","https://pbs.twimg.com/profile_images/790439164000948224/5LPIVHNz.jpg"
"143","40.5649781","-111.8389726","ApprehensivAndy","3202","https://pbs.twimg.com/profile_images/585127036319993856/qukbzeXu.jpg"
"144","56.130366","-106.346771","shesanon","3057","https://pbs.twimg.com/profile_images/566792682606174208/OoIw3NjT.jpeg"
"145","52.41530299999999","-4.08292","ashlxvato","3220","https://pbs.twimg.com/profile_images/847233780532125696/YtxEa4Us.jpg"
"146","-26.2041028","28.0473051","Sud0_Sandwich","3188","https://pbs.twimg.com/profile_images/662323807600922624/mu9Y0y9X.jpg"
"147","43.7059984","-79.7293201","KrystynaM","3247","https://pbs.twimg.com/profile_images/67498432/mesmall.jpg"
"148","43.7315479","-79.7624177","lianascott","3204","https://pbs.twimg.com/profile_images/706280694067163136/ZXUbver0.jpg"
"149","39.7392358","-104.990251","JessStohlmann","3238","https://pbs.twimg.com/profile_images/778062461387706369/MPlyyMuE.jpg"
"150","27.6648274","-81.5157535","ReachedDeath","2691","https://pbs.twimg.com/profile_images/378800000053798543/0ba7e442cd94f73923b2403c755cde9f.jpeg"
"151","41.8781136","-87.6297982","YouurMotivation","3208","https://pbs.twimg.com/profile_images/509711589616799746/6bq5ZKvN.jpeg"
"152","52.3555177","-1.1743197","AmylambStyles","3212","https://pbs.twimg.com/profile_images/509008593459232769/EF_xSZcy.jpeg"
"153","51.5073509","-0.1277583","nicolaeliasuk","3110","https://pbs.twimg.com/profile_images/794224667242401792/xuCyyWhm.jpg"
"154","31.9685988","-99.9018131","auntbsmith","3233","https://pbs.twimg.com/profile_images/805998352005480448/8RC8xKnj.jpg"
"155","41.9564953","-78.649163","BigRoj9","3196","https://pbs.twimg.com/profile_images/738429181780983808/m1iHgoww.jpg"
"156","42.733883","25.48583","katheat00","2963","https://pbs.twimg.com/profile_images/3660133237/191e7b0faa242e1e5f11c5b54dd2309c.jpeg"
"157","40.7127837","-74.0059413","ArumWanderlust","3018","https://pbs.twimg.com/profile_images/725430474491965441/nVsgGbGV.jpg"
"158","51.994206","-8.7285446","os_saoirse","3211","https://pbs.twimg.com/profile_images/793854690249302024/ItC_nVuZ.jpg"
"159","42.263079","-88.00396529999999","ssbg1313","3180","https://pbs.twimg.com/profile_images/683828357612449796/N8jUfvK2.jpg"
"160","53.5672709","-3.0520289","BJEadvertise","2411","https://pbs.twimg.com/profile_images/485884835647332353/Sy31-d_L.jpeg"
"161","-33.0291582","27.8545867","fbcounselling","3205","https://pbs.twimg.com/profile_images/463071627865911296/7Z351mLw.jpeg"
"162","51.5073509","-0.1277583","liveonandrockon","3152","https://pbs.twimg.com/profile_images/514877569184059392/g4vdqx8P.jpeg"
"163","-25.274398","133.775136","Kaydonohue1","3145","https://pbs.twimg.com/profile_images/836132854224449536/-qXujkF4.jpg"
"164","31.9453666","35.9283716","katrina_sammour","3135","https://pbs.twimg.com/profile_images/848802829263405056/pFhE55vK.jpg"
"165","56.130366","-106.346771","iaintokay","3186","https://pbs.twimg.com/profile_images/792944786399526912/q3iMVZiM.jpg"
"166","52.95478319999999","-1.1581086","laura_m888","3129","https://pbs.twimg.com/profile_images/846483947873865728/Mf-SRrHW.jpg"
"167","32.715738","-117.1610838","mkxela","2717","https://pbs.twimg.com/profile_images/731343684675854336/WpsQdsO6.jpg"
"168","45.33772829999999","-93.56911219999999","camokenzie","3059","https://pbs.twimg.com/profile_images/771972678659903488/6gFzjIOR.jpg"
"169","51.5073509","-0.1277583","PennySnowball","3237","https://pbs.twimg.com/profile_images/3727784195/bc9baa44b9372ceee0b99aebb339c761.jpeg"
"170","56.130366","-106.346771","CanadasPancake","2792","https://pbs.twimg.com/profile_images/3226751760/0e8b711b15cdb5ccc2b0c6de0b4223d2.jpeg"
"171","47.7510741","-120.7401386","myers_samara","3201","https://pbs.twimg.com/profile_images/783111890285113344/rtOh2LaU.jpg"
"172","43.467517","-79.6876659","OakvilleFamily","3209","https://pbs.twimg.com/profile_images/1794765073/OFI_logo_tree.jpg"
"173","51.3614279","-0.193961","PBd3","3148","https://pbs.twimg.com/profile_images/682188986610270208/x8jBCzEq.jpg"
"174","39.9525839","-75.1652215","sexyman888","3123","https://pbs.twimg.com/profile_images/803458065458692096/CcFyE7YZ.jpg"
"175","37.09024","-95.712891","ThinspoDiary","3040","https://pbs.twimg.com/profile_images/722833514958299136/MfBY6E_k.jpg"
"176","44.64876350000001","-63.5752387","Davery11","3191","https://pbs.twimg.com/profile_images/651561378038325248/LfJRY_qo.jpg"
"177","55.378051","-3.435973","0bes0ph0bia","3122","https://pbs.twimg.com/profile_images/818192271728398337/G_BaNBW6.jpg"
"178","39.011902","-98.4842465","MommyMuddling","3174","https://pbs.twimg.com/profile_images/733774402274263041/Ckgfxh85.jpg"
"179","40.7127837","-74.0059413","foreveryhang05","3172","https://pbs.twimg.com/profile_images/838065174728724480/aOlttB71.jpg"
"180","52.48624299999999","-1.890401","Marcusdc77","3085","https://pbs.twimg.com/profile_images/532889247888715776/SoDAeeld.jpeg"
"181","45.5230622","-122.6764816","dondepresso","3272","https://pbs.twimg.com/profile_images/378800000457288920/29aa9a2d01366a90921bd382d531935d.jpeg"
"182","60.12816100000001","18.643501","_depressed_ana_","2740","https://pbs.twimg.com/profile_images/499323921456721920/5qVY7h_9.jpeg"
"183","40.4519971","-80.0290823","PTSDBattleCry","3205","https://pbs.twimg.com/profile_images/601391200546004992/JUdjmaMN.jpg"
"184","27.6648274","-81.5157535","claiireferrarii","3079","https://pbs.twimg.com/profile_images/847044163887644672/GnUYzAQ0.jpg"
"185","49.9928617","8.2472526","_outta_heaven","3145","https://pbs.twimg.com/profile_images/563852002741211137/7j724lgP.jpeg"
"186","43.0481221","-76.14742439999999","Brittanie0214","2831","https://pbs.twimg.com/profile_images/673539940991520769/t4cINi0o.jpg"
"187","36.1699412","-115.1398296","VEGASdaze","3215","https://pbs.twimg.com/profile_images/257432025/the_rock.JPG"
"188","37.09024","-95.712891","ioverthink247","2942","https://pbs.twimg.com/profile_images/413039771422699520/dqslO79B.jpeg"
"189","42.3086444","-83.48211599999999","KristyLeeBurky1","3178","https://pbs.twimg.com/profile_images/760278287096619008/B6UVor_D.jpg"
"190","37.09024","-95.712891","InvsblePrincess","3059","https://pbs.twimg.com/profile_images/828824688935784449/c7cVlsBe.jpg"
"191","53.4807593","-2.2426305","rascallycur","3059","https://pbs.twimg.com/profile_images/791493963358273536/1UmenV_k.jpg"
"192","40.7127837","-74.0059413","SorryImCici","2882","https://pbs.twimg.com/profile_images/830478761351077888/jFNo6kgc.jpg"
"193","38.3459963","-0.4906855","youngwilddelrey","2795","https://pbs.twimg.com/profile_images/462983131029856256/4Pbkr6zD.jpeg"
"194","38.8481947","-104.7285609","buddhasnacks","3042","https://pbs.twimg.com/profile_images/476936381789257728/K_MCObJD.jpeg"
"195","38.891565","-121.2930079","NatalieKaitlin3","2988","https://pbs.twimg.com/profile_images/750082370699616262/sSubEuBq.jpg"
"196","47.7510741","-120.7401386","DeadGalWalkin","2096","https://pbs.twimg.com/profile_images/445308132562964480/f4jMUFdP.jpeg"
"197","51.31475930000001","-0.5599501","selfharmkelly2","2889","https://pbs.twimg.com/profile_images/3596228512/17a2284be1e769e40330434598bb1d0d.jpeg"
"198","28.5383355","-81.3792365","joypaulinesmith","2965","https://pbs.twimg.com/profile_images/780942663507992578/ztbBM7sp.jpg"
"199","50.118798","-5.537592","tulissio_sarah","2830","https://pbs.twimg.com/profile_images/545355743084687360/YurIcg9r.jpeg"
"200","43.7315479","-79.7624177","apoxuponme","2910","https://pbs.twimg.com/profile_images/648063121689546752/5RCD6bss.jpg"
"201","55.378051","-3.435973","DepressedFuckk","2913","https://pbs.twimg.com/profile_images/836011637735895044/absNlwFs.jpg"
"202","38.8338816","-104.8213634","ninwoman","2860","https://pbs.twimg.com/profile_images/847674781369483264/Khw2oavp.jpg"
"203","45.4215296","-75.69719309999999","DanyellAvery","2794","https://pbs.twimg.com/profile_images/378800000111802763/791aedf17ff8a6bbc8a574c5369814cf.jpeg"
"204","33.6890603","-78.8866943","thegothcow","2804","https://pbs.twimg.com/profile_images/708893205052440576/oo4Jlq6u.jpg"
"205","40.7127837","-74.0059413","suicidalfreak_3","2809","https://pbs.twimg.com/profile_images/689185849708277761/K8MtgKTQ.jpg"
"206","53.1423672","-7.692053599999999","mor_rigan","2794","https://pbs.twimg.com/profile_images/1242403836/Brocquy_T_in_The_Morr_gan.jpg"
"207","47.589827","7.588977799999999","Dark_Fairy3","2551","https://pbs.twimg.com/profile_images/667581742358896640/n9AJ0vX6.jpg"
"208","-31.9505269","115.8604572","Sara_C_writer","2742","https://pbs.twimg.com/profile_images/561122046738825216/OqvRGuPK.jpeg"
"209","1.352083","103.819836","avalon","3229","https://pbs.twimg.com/profile_images/840918028678180864/2YxNBK9w.jpg"
